GEOID,Year,prevalence,prevalence_upper,prevalence_lower,tenure,hh_size,total_by_Tenure,count_value,count_upper,count_lower,county_total_by_tenure_size,distribution,distribution_upper,distribution_lower
Sammamish,2017,0.08960207815687724,0.1095823075761439,0.07295909115012218,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2017,0.0675600815911337,0.08307621151001732,0.0547606529152703,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2017,0.06329049243461132,0.07790774981395153,0.05125694902387918,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2017,0.058985991208618437,0.07269285296614318,0.04772574827912742,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2017,0.08007097511230743,0.09815324702622416,0.0650714349670374,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2017,0.04769501390401572,0.05894486210612142,0.03850349537411172,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2017,0.0391267054049846,0.04845678844509853,0.03152982024343589,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2018,0.07016439304525812,0.08594649300995964,0.05670794070959473,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2018,0.06716537881143121,0.08233639027413828,0.05424934140809225,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2018,0.04066966173441488,0.05017805973091033,0.0326702082639452,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2018,0.0757351466557185,0.09265179752477798,0.06129478331293402,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2018,0.0896907319360711,0.1093435261320982,0.07278290710228887,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2018,0.04764410019709107,0.05868430410637064,0.0383279870930093,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2018,0.06252959309889977,0.07673777060286067,0.05045795102693001,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2018,0.07665368931706046,0.0937469837790738,0.062041133832449,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2018,0.04943876724633462,0.06086599916582543,0.03978535007943525,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2018,0.07336393441307901,0.08979743910588994,0.05933320582762527,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2018,0.06583368541985336,0.08072707743984325,0.05315730850114246,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2018,0.05722549972955584,0.07032053997192476,0.04612666358432824,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2018,0.03718928485721451,0.045926909594587693,0.02985558118008083,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2018,0.0448404385241458,0.05527182331115471,0.03605368639501396,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2018,0.0790928803027066,0.0966737801435816,0.06404360056608047,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2018,0.05722286734170425,0.07031646933528464,0.04612308141947867,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2018,0.05842118186335985,0.07176877359515775,0.04710200645375399,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2018,0.00316127086444559,0.00393776991781359,0.00251989624403647,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2018,0.07944850901307803,0.09709938250384244,0.06433932707627743,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2018,0.07464739782469429,0.09134225967300516,0.0603851859010745,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2018,0.07547921184057794,0.09233740627644572,0.0610714476256264,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2018,0.06793976187513634,0.08326869008624142,0.054885896232155,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2018,0.0391325271738303,0.04829916175138429,0.03142545431633621,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2018,0.05812167642836605,0.07140283302569952,0.04685662025409501,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2018,0.06338458425910005,0.07776969184967679,0.05115566318818865,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2018,0.08280689174378349,0.10112419385297804,0.06710234280978593,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2018,0.07646767868910508,0.09352458922405772,0.06188321297768816,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2018,0.05696300802447413,0.06999900443746003,0.0459119538685053,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2018,0.04794358640186962,0.05904624421959609,0.03856991129618498,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2018,0.0649398161056629,0.07964795987055605,0.05242821375816686,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2018,0.07174001065252128,0.08784276785773332,0.0580010351747818,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2018,0.05213043126872285,0.06413863751398728,0.04197576488928969,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2018,0.0669068936019029,0.08202140831277531,0.05404019676102213,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2018,0.06555102968282918,0.08038578469195967,0.05292850885578834,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2018,0.0433257579917201,0.05342125917355063,0.03482103667453975,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2018,0.03940390906544166,0.04863300220505672,0.03164403999729204,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2018,0.03389729397826444,0.04189467872248915,0.02719559136986943,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2018,0.06178962900457384,0.07584108746074679,0.04985180554112154,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2018,0.06299335307295287,0.07729684607497424,0.05083948342350158,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2018,0.05116899633075366,0.06297135815830117,0.04119398848388234,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2018,0.0631679402389762,0.07750844328962947,0.05098036492869227,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2018,0.08911981365142169,0.10866147671525513,0.0723149760864278,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2018,0.06718769958140243,0.0823584406155006,0.05426715534506544,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2018,0.06294005917249117,0.07722977147939832,0.05079392205058289,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2018,0.05865791376915803,0.07205643850142521,0.04729317930317306,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2018,0.07963552306192398,0.097318231120322,0.0644919558358413,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2018,0.04742657195742557,0.05842074335725454,0.03815122582845953,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2018,0.03890451004650715,0.04802106527536999,0.03123953268863834,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2019,0.07101886623983787,0.08091839863530667,0.06294896429195852,Owner Occupied,4,8797.520022698594,624.7898977343269,711.8812321988171,553.794773766644,31259.642613814056,0.019987109432218007,0.022773172457327687,0.017715966257461774
Auburn-South,2019,0.06798593290225148,0.07750694062998212,0.060231488634587,Owner Occupied,4,5338.27332856481,362.92749232968583,413.75323394368974,321.5321493177703,31259.642613814056,0.011610097300642308,0.01323601933186679,0.010285854937307598
Ballard,2019,0.04118093074651603,0.0471303286783695,0.03636889839438671,Owner Occupied,4,15988.308903502708,658.4134417090506,753.5342536333841,581.4771820095583,31259.642613814056,0.02106273094171873,0.024105657986645924,0.018601530068440248
Beacon/Gtown/S.Park,2019,0.07665153335554262,0.08725659485207644,0.06799497803773738,Owner Occupied,4,8337.014749905999,639.0449641880705,727.4595183083331,566.875134820151,31259.642613814056,0.02044313084710917,0.02327152383971463,0.018134408695051465
Bear Creek/Carnation/Duvall,2019,0.09075966773937316,0.10309558272220155,0.08064667650125498,Owner Occupied,4,25650.11649398304,2327.996050470116,2644.4137068395353,2068.596647109755,31259.642613814056,0.0744728939876409,0.08459513563571368,0.06617467360921184
Bellevue-Central,2019,0.04823872585184914,0.05515276732888407,0.04263776211851378,Owner Occupied,4,6472.761059133441,312.2377462360628,356.99068466984795,275.984046289311,31259.642613814056,0.009988525783659495,0.011420178057700793,0.00882876524529906
Bellevue-NE,2019,0.06329754830401361,0.07219970745374202,0.0560554578510025,Owner Occupied,4,10246.270567728627,648.5638061967958,739.777737481894,574.3593879392795,31259.642613814056,0.020747639830987277,0.023665585260241467,0.01837383091787052
Bellevue-South,2019,0.07758056089104352,0.08829387339659463,0.06883100437037297,Owner Occupied,4,8759.10527250775,679.5362999448479,773.3753319982437,602.8980132925378,31259.642613814056,0.021738453901726684,0.024740376643221082,0.019286785224668854
Bellevue-West,2019,0.05005448450918996,0.05721247576933276,0.04425285340532921,Owner Occupied,4,6778.356479007563,339.28713937625145,387.80655581111995,299.96161559458517,31259.642613814056,0.010853839359836952,0.012405981751043533,0.00959581078070381
Black Diamond/Enumclaw/SE County,2019,0.07425416399264109,0.08457113174082824,0.06583730609171663,Owner Occupied,4,16491.795918495183,1224.5845186651104,1394.7298452659097,1085.7754158880905,31259.642613814056,0.03917461673486792,0.044617587683154124,0.03473409562936819
Bothell/Woodinville,2019,0.06663925527503053,0.0759830893517791,0.05903030933140641,Owner Occupied,4,10000.571718733223,666.4306516609141,759.8743344733815,590.3368420477368,31259.642613814056,0.021319202522373352,0.024308477990646726,0.018884951736039973
Burien,2019,0.05793223498751669,0.06614325907658322,0.05126256275790803,Owner Occupied,4,10040.491349085994,581.6681042253783,664.1108205587875,514.7013179027534,31259.642613814056,0.01860763769475507,0.021244990826136574,0.016465361560957195
Capitol Hill/E.lake,2019,0.03765844153932636,0.04312054875173236,0.03324563510165695,Owner Occupied,4,10640.64292694833,400.71002960533025,458.83036208125156,353.75493199635116,31259.642613814056,0.012818765542388226,0.014678042476355384,0.011316665912233497
Central Seattle,2019,0.04540144305422703,0.05193064336949631,0.04011523927321546,Owner Occupied,4,11061.175173179368,502.19331473793295,574.4139431659044,443.72168871504084,31259.642613814056,0.016065228926066065,0.01837557614660838,0.014194714066211181
Covington/Maple Valley,2019,0.08004672120447875,0.09108480492804016,0.07102713029387402,Owner Occupied,4,18638.963096421874,1491.9878825198498,1697.726317698526,1323.872060392266,31259.642613814056,0.04772888484209734,0.05431048392563125,0.042350838003734216
Delridge,2019,0.05792935051287349,0.06614157090305191,0.05125766873144128,Owner Occupied,4,7564.768079887916,438.2221016484241,500.3456443210505,387.75237626907597,31259.642613814056,0.014018781566452325,0.01600612171106336,0.012404248540503883
Des Moines/Normandy Park,2019,0.05914171147030359,0.0675099981028132,0.05234222931762818,Owner Occupied,4,8877.07706828385,525.0055306720919,599.2914560383693,464.64600357837173,31259.642613814056,0.016794994656787438,0.01917141099282864,0.01486408559812
Downtown,2019,0.00320257750161041,0.00368937026601672,0.00281374339127625,Owner Occupied,4,6242.871054321026,19.99327838402338,23.032262842388445,17.565837171685583,31259.642613814056,6.395875548234222e-4,7.368050597037273e-4,5.619333972782851e-4
East Federal Way,2019,0.08040626598280887,0.0914790117842786,0.07135740340443843,Owner Occupied,4,9293.190828951185,747.230773621649,850.1319133551752,663.1379668958972,31259.642613814056,0.02390400884786308,0.027195829583140867,0.021213869111953557
Fairwood,2019,0.07555198640033056,0.08603741293590927,0.06699388616593857,Owner Occupied,4,6852.043952776605,517.6855315346453,589.5321350200408,459.0450525763236,31259.642613814056,0.016560826940032677,0.0188592090544093,0.014684910452989806
Fed Way-Central/Military Rd,2019,0.07639305677995296,0.0869691739519073,0.06775811764430367,Owner Occupied,4,12518.119947524006,956.2974479294633,1088.690551267056,848.2042440898362,31259.642613814056,0.030592078730511865,0.03482735118622082,0.02713416319465544
Fed Way-Dash Point/Woodmont,2019,0.06876899717081812,0.07838859817132614,0.06093311365794142,Owner Occupied,4,7441.194628646004,511.72349236486406,583.304815659562,453.41515805815015,31259.642613814056,0.016370100537832975,0.018659996304685574,0.014504809401044781
Fremont/Greenlake,2019,0.03962531812045962,0.04535945396534754,0.03498971647067761,Owner Occupied,4,11504.924105714457,455.8862776406798,521.8570753479721,402.55403247561304,31259.642613814056,0.01458386083528727,0.01669427516478888,0.012877755432102062
Issaquah,2019,0.058838827004163,0.06716262703252551,0.05207552351580222,Owner Occupied,4,5516.4212175571265,324.579753701938,370.49734078909955,287.27052283796644,31259.642613814056,0.01038334819472638,0.011852257729439677,0.009189821086150797
Kenmore/LFP,2019,0.06416217988732802,0.073180973965204,0.05682274600742031,Owner Occupied,4,11133.153559626719,714.3274014060157,814.735020797661,632.6163569802764,31259.642613814056,0.022851425725844508,0.02606347842369825,0.02023747887318183
Kent-East,2019,0.08380138367488404,0.09530638149477684,0.07439020261712447,Owner Occupied,4,7955.297651778627,666.6649507646048,758.1906329049162,591.7962041953466,31259.642613814056,0.021326697780927176,0.02425461616025839,0.018931636919413273
Kent-SE,2019,0.07739258776228326,0.08809621541067743,0.06865182559050438,Owner Occupied,4,9477.670168557628,733.5014203020702,834.9468727606043,650.6593594161445,31259.642613814056,0.023464805063955724,0.026710058175509338,0.020814676848820064
Kent-West,2019,0.05766680468137004,0.06583933340782283,0.0510292540555309,Owner Occupied,4,5181.801170887997,298.8179160192927,341.1663349431415,264.4234484144911,31259.642613814056,0.009559223683742341,0.010913955068455439,0.008458940227859126
Kirkland,2019,0.04854173442810577,0.05549547755767952,0.04290761185827933,Owner Occupied,4,14171.549989124436,687.9116160067036,786.4569343789886,608.0673663635539,31259.642613814056,0.02200638134303897,0.02515885879102926,0.019452153496305195
Kirkland North,2019,0.06573513568477134,0.07495664720786514,0.05822812847596108,Owner Occupied,4,9130.600654569891,600.2012729116137,684.3992120604979,531.65778797699,31259.642613814056,0.01920051615197855,0.021894019087667135,0.017007801226174072
Mercer Isle/Pt Cities,2019,0.07261222367553502,0.08270428267017842,0.06437960788022716,Owner Occupied,4,9490.461645830734,689.1235238111475,784.9018226272717,610.9921993609179,31259.642613814056,0.022045150430050488,0.025109110565467982,0.019545719281221476
NE Seattle,2019,0.05277790645470499,0.06029739272303675,0.04667675223186608,Owner Occupied,4,14987.621988034894,791.0153112629853,903.7145289969608,699.5735180803729,31259.642613814056,0.025304681855621246,0.028909944370176428,0.02237944709486928
Newcastle/Four Creeks,2019,0.06772462898353987,0.07720130652497491,0.06000678261523059,Owner Occupied,4,12592.325826154454,852.8105946161576,972.144005967308,755.6249584702043,31259.642613814056,0.02728152094225444,0.03109901216649561,0.024172539904096138
North Highline,2019,0.06635314485549755,0.07565722716142649,0.05877701000465175,Owner Occupied,4,3462.9918790192305,229.78040178197466,262.0003632491331,203.54430831914107,31259.642613814056,0.007350704696810309,0.008381425420818843,0.006511408682234649
North Seattle,2019,0.04386878089990149,0.05019608704953471,0.03874893299866022,Owner Occupied,4,10884.123440773654,477.47322651078133,546.3404076909555,421.7481699556854,31259.642613814056,0.01527443011455862,0.017477500125018076,0.013491778366311494
NW Seattle,2019,0.0398999150101181,0.04567974512113548,0.03522779703889062,Owner Occupied,4,11416.99336742003,455.53706503114125,521.5253470734411,402.1955251418331,31259.642613814056,0.014572689478856463,0.016683663134490608,0.012866286736243668
QA/Magnolia,2019,0.03432652428364202,0.03932395442814866,0.03029315560919059,Owner Occupied,4,14813.38055585842,508.49186737350453,582.5207019054,448.74404227677735,31259.642613814056,0.01626672043744976,0.018634912404531977,0.014355379804581365
Redmond,2019,0.06254904539348702,0.07135781977771795,0.05538430227919419,Owner Occupied,4,11355.477893948115,710.274302253299,810.3021450462097,628.9152202031298,31259.642613814056,0.02272176656106168,0.0259216701565272,0.020119079030199907
Renton-East,2019,0.06376657039870517,0.0727337405045916,0.05647202729009939,Owner Occupied,4,10543.103083042164,672.2975249656138,766.8393237551484,595.3904050278882,31259.642613814056,0.021506884556271814,0.024531288896318726,0.01904661586773155
Renton-North,2019,0.0518049258832607,0.05920669883351148,0.04580440512906285,Owner Occupied,4,2655.6812595769147,137.5773708219465,157.2341205335708,121.64190030732092,31259.642613814056,0.00440111784135207,0.005029939800530123,0.0038913400837655683
Renton-South,2019,0.06394297085247556,0.07293860585082684,0.05662489335964151,Owner Occupied,4,11664.595023832368,745.8688596148446,850.7992988528252,660.5064493079128,31259.642613814056,0.023860441043085857,0.027217179331309616,0.02112968652482374
Sammamish,2019,0.09018272457819534,0.10244562854605065,0.08013244040854937,Owner Occupied,4,12538.138877887031,1130.7235251476493,1284.477518142811,1004.7116664663987,31259.642613814056,0.03617199144330484,0.0410906015149125,0.03214085582739206
SE Seattle,2019,0.06800859187632322,0.07751889200142098,0.06025938317448866,Owner Occupied,4,10429.488170661734,709.2948044774747,808.4823671316246,628.4745239897022,31259.642613814056,0.022690432300848756,0.025863455226271377,0.020104981101478455
SeaTac/Tukwila,2019,0.06371268586206287,0.07266666020536323,0.05642706570035982,Owner Occupied,4,7760.991431801013,494.47360907249947,563.9653272314197,437.9299734221654,31259.642613814056,0.015818274545915154,0.01804132357489576,0.014009436346807057
Shoreline,2019,0.05938111923329001,0.06778415350769365,0.0525513925306073,Owner Occupied,4,13892.020727008388,824.9237391818212,941.6588654915986,730.0450342683504,31259.642613814056,0.026389416839246792,0.030123788589811545,0.02335423482883114
Snoqualmie/North Bend/Skykomish,2019,0.08059535832011794,0.0916829359201592,0.07153244356852197,Owner Occupied,4,15874.49817049574,1279.4108682031608,1455.4205985302456,1135.5416445595918,31259.642613814056,0.04092851872969821,0.0465590927097508,0.03632612370487501
Vashon Island,2019,0.04801833567792408,0.05490922391560342,0.04243691035482953,Owner Occupied,4,3734,179.30046542136853,205.03104210086317,158.45942326493346,31259.642613814056,0.00573584502025411,0.006558969487714399,0.005069137392981842
West Seattle,2019,0.03939448812131474,0.04510585934619061,0.03477898752574224,Owner Occupied,4,18095.055520551112,712.8454497588815,816.1930291714883,629.3277102268604,31259.642613814056,0.022804017901467164,0.026110120299673602,0.02013227463927409
Auburn-North,2020,0.07016327754506341,0.08620762477136337,0.05643820849891032,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2020,0.06716430660477056,0.08258773324502883,0.05399045607514637,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2020,0.0406690000973804,0.05033672120575881,0.03251074938184475,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2020,0.07573396348807933,0.09293157665612668,0.06100398334633603,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2020,0.08968933677337446,0.10966753503666672,0.07244238203408365,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2020,0.04764333308169249,0.05886819683839237,0.03814194153689179,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2020,0.06252858944609402,0.07697341494328297,0.05021623876883095,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2020,0.07665247832252654,0.09402949472157444,0.06174750205560335,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2020,0.0494379753508631,0.06105629554353629,0.03959257611565853,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2020,0.07336277396007466,0.0900692432418832,0.0590516467430133,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2020,0.0658326482220817,0.08097396218985563,0.05290342792414963,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
