FID_HRA_20,GEOID,Year,short_label,tenure,value,moe,SE,CoV
30,Mercer Isle/Pt Cities,2009,1,Renter,1044.288655,558.1327857,339.3206402,0.32492993
30,Mercer Isle/Pt Cities,2009,2,Owner,3738.040423,800.7169437,486.8013363,0.130229019
30,Mercer Isle/Pt Cities,2009,2,Renter,881.350102,436.1723661,265.1739699,0.300872456
30,Mercer Isle/Pt Cities,2009,3,Owner,1530.669703,605.5411274,368.1428654,0.240510977
30,Mercer Isle/Pt Cities,2009,3,Renter,193.3011724,334.8306183,203.5625619,1.053084983
30,Mercer Isle/Pt Cities,2009,4,Owner,1755.675212,585.5611008,355.9958718,0.202768638
30,Mercer Isle/Pt Cities,2009,4,Renter,252.4492565,633.9612144,385.4210514,1.526726823
30,Mercer Isle/Pt Cities,2009,5,Owner,627.0645175,341.9769084,207.9071978,0.33155631
30,Mercer Isle/Pt Cities,2009,5,Renter,53.44267787,506.4205886,307.8818567,5.760973607
30,Mercer Isle/Pt Cities,2009,6,Owner,250.3660007,275.5031484,167.4940213,0.668996672
30,Mercer Isle/Pt Cities,2009,6,Renter,47.23271184,512.0600049,311.3103783,6.590990993
30,Mercer Isle/Pt Cities,2009,7,Owner,13.64038966,727.2985916,442.1661476,32.41594695
30,Mercer Isle/Pt Cities,2009,7,Renter,0,980.3632638,596.018544,Inf
30,Mercer Isle/Pt Cities,2009,NA,Owner,11968.10408,1418.921597,862.6430788,0.072078507
31,NE Seattle,2000,0,Total,25130.2623,0,0,0
31,NE Seattle,2000,1,Owner,3745.721071,0,0,0
31,NE Seattle,2000,1,Renter,4717.194034,0,0,0
31,NE Seattle,2000,2,Owner,5643.233558,0,0,0
31,NE Seattle,2000,2,Renter,3353.571177,0,0,0
31,NE Seattle,2000,3,Owner,2361.69722,0,0,0
31,NE Seattle,2000,3,Renter,1259.823442,0,0,0
31,NE Seattle,2000,4,Owner,1997.27999,0,0,0
31,NE Seattle,2000,4,Renter,726.7140987,0,0,0
31,NE Seattle,2000,5,Owner,570.7267281,0,0,0
31,NE Seattle,2000,5,Renter,305.8643268,0,0,0
31,NE Seattle,2000,6,Owner,136.4924152,0,0,0
31,NE Seattle,2000,6,Renter,112.9409002,0,0,0
31,NE Seattle,2000,7,Owner,60.57075318,0,0,0
31,NE Seattle,2000,7,Renter,138.4325811,0,0,0
31,NE Seattle,2000,NA,Owner,25130.2623,0,0,0
31,NE Seattle,2009,0,Total,25958.51345,1521.88497,925.2403652,0.035643041
31,NE Seattle,2009,1,Owner,3847.391146,1379.973468,838.964298,0.218060568
31,NE Seattle,2009,1,Renter,5609.988844,1750.405358,1064.170896,0.189692159
31,NE Seattle,2009,2,Owner,5265.790094,1478.591908,898.9200519,0.170709435
31,NE Seattle,2009,2,Renter,2805.65562,1494.594508,908.6489421,0.323863319
31,NE Seattle,2009,3,Owner,2499.278188,1447.908147,880.2656498,0.352207951
31,NE Seattle,2009,3,Renter,1304.013656,1137.043651,691.2734558,0.530112129
31,NE Seattle,2009,4,Owner,2727.470459,1310.368897,796.6477232,0.292082989
31,NE Seattle,2009,4,Renter,540.6823155,832.7804345,506.2945546,0.936399324
31,NE Seattle,2009,5,Owner,608.4157936,909.7134941,553.0665338,0.909027247
31,NE Seattle,2009,5,Renter,319.114498,1310.010666,796.4299341,2.495749767
31,NE Seattle,2009,6,Owner,134.6863641,1462.761883,889.2960805,6.602718001
31,NE Seattle,2009,6,Renter,86.83431532,1460.880601,888.1523418,10.22812627
31,NE Seattle,2009,7,Owner,14,1878.210457,1141.870879,81.56220566
31,NE Seattle,2009,7,Renter,195.1921519,1809.566973,1100.138604,5.636182568
31,NE Seattle,2009,NA,Owner,25958.51345,3560.368973,2164.550641,0.083385
32,Newcastle/Four Creeks,2000,0,Total,11857.33615,0,0,0
32,Newcastle/Four Creeks,2000,1,Owner,1526.408098,0,0,0
32,Newcastle/Four Creeks,2000,1,Renter,794.5572107,0,0,0
32,Newcastle/Four Creeks,2000,2,Owner,3691.03737,0,0,0
32,Newcastle/Four Creeks,2000,2,Renter,781.7789242,0,0,0
32,Newcastle/Four Creeks,2000,3,Owner,1694.647469,0,0,0
32,Newcastle/Four Creeks,2000,3,Renter,355.5886419,0,0,0
32,Newcastle/Four Creeks,2000,4,Owner,1752.294283,0,0,0
32,Newcastle/Four Creeks,2000,4,Renter,232.2357236,0,0,0
32,Newcastle/Four Creeks,2000,5,Owner,602.1583403,0,0,0
32,Newcastle/Four Creeks,2000,5,Renter,85.54433457,0,0,0
32,Newcastle/Four Creeks,2000,6,Owner,186.7695247,0,0,0
32,Newcastle/Four Creeks,2000,6,Renter,38.21259243,0,0,0
32,Newcastle/Four Creeks,2000,7,Owner,94.52983864,0,0,0
32,Newcastle/Four Creeks,2000,7,Renter,21.57379924,0,0,0
32,Newcastle/Four Creeks,2000,NA,Owner,11857.33615,0,0,0
32,Newcastle/Four Creeks,2009,0,Total,13699.71901,830.7900479,505.0844855,0.036868237
32,Newcastle/Four Creeks,2009,1,Owner,1926.691046,778.9735824,473.5823113,0.245800858
32,Newcastle/Four Creeks,2009,1,Renter,821.9734207,499.5778022,303.7217379,0.369503113
32,Newcastle/Four Creeks,2009,2,Owner,4060.485421,915.2282859,556.4192891,0.137032702
32,Newcastle/Four Creeks,2009,2,Renter,785.2046686,456.6772366,277.6400459,0.353589398
32,Newcastle/Four Creeks,2009,3,Owner,1979.484693,763.8766873,464.4040508,0.234608559
32,Newcastle/Four Creeks,2009,3,Renter,589.6399749,478.9459915,291.1784876,0.493824198
32,Newcastle/Four Creeks,2009,4,Owner,2187.179564,694.7536518,422.3802291,0.193116393
32,Newcastle/Four Creeks,2009,4,Renter,227.0909747,296.3060775,180.1413042,0.793256114
32,Newcastle/Four Creeks,2009,5,Owner,709.0296886,463.6735451,281.8934995,0.39757644
32,Newcastle/Four Creeks,2009,5,Renter,74.96206378,659.1023982,400.7058059,5.345447893
32,Newcastle/Four Creeks,2009,6,Owner,276.8024826,297.3561704,180.7797153,0.65310005
32,Newcastle/Four Creeks,2009,6,Renter,11.62505896,813.7087975,494.6998226,42.55460763
32,Newcastle/Four Creeks,2009,7,Owner,21.40229101,622.4886456,378.4462249,17.68251
32,Newcastle/Four Creeks,2009,7,Renter,28.14766242,803.3610525,488.4088404,17.35166612
32,Newcastle/Four Creeks,2009,NA,Owner,13699.71901,1799.853969,1094.233517,0.079872698
33,North Highline,2000,0,Total,6406.470321,0,0,0
33,North Highline,2000,1,Owner,766.3638328,0,0,0
33,North Highline,2000,1,Renter,937.3074793,0,0,0
33,North Highline,2000,2,Owner,1096.83922,0,0,0
33,North Highline,2000,2,Renter,873.1608062,0,0,0
33,North Highline,2000,3,Owner,532.592026,0,0,0
33,North Highline,2000,3,Renter,563.0209332,0,0,0
33,North Highline,2000,4,Owner,436.9671268,0,0,0
33,North Highline,2000,4,Renter,381.398787,0,0,0
33,North Highline,2000,5,Owner,227.5070264,0,0,0
33,North Highline,2000,5,Renter,205.1762103,0,0,0
33,North Highline,2000,6,Owner,97.32821089,0,0,0
33,North Highline,2000,6,Renter,97.48491453,0,0,0
33,North Highline,2000,7,Owner,120.5970704,0,0,0
33,North Highline,2000,7,Renter,70.72667726,0,0,0
33,North Highline,2000,NA,Owner,6406.470321,0,0,0
33,North Highline,2009,0,Total,6149.07862,509.6985481,309.8747145,0.050393682
33,North Highline,2009,1,Owner,723.2812782,392.3754609,238.5473421,0.329812687
33,North Highline,2009,1,Renter,953.6964968,467.6086667,284.2858836,0.298088422
33,North Highline,2009,2,Owner,1265.197035,451.3071748,274.3752802,0.216863676
33,North Highline,2009,2,Renter,720.2044293,435.5961578,264.8236601,0.367706236
33,North Highline,2009,3,Owner,546.3271501,432.2776933,262.8061769,0.481041766
33,North Highline,2009,3,Renter,451.9618101,372.160794,226.2576973,0.500612424
33,North Highline,2009,4,Owner,408.9622258,305.8821916,185.9631681,0.454719669
33,North Highline,2009,4,Renter,410.750421,352.3858071,214.2353589,0.521570637
33,North Highline,2009,5,Owner,298.5793336,260.3968124,158.3100211,0.530210913
33,North Highline,2009,5,Renter,211.2498031,253.4008235,154.0567619,0.729263458
33,North Highline,2009,6,Owner,54.60786567,463.979443,282.0794722,5.165546552
33,North Highline,2009,6,Renter,14.04840309,506.9799228,308.2219077,21.93999601
33,North Highline,2009,7,Owner,44.68053505,301.0416213,183.0203103,4.096197822
33,North Highline,2009,7,Renter,45.53183356,622.4220037,378.4057095,8.310794447
33,North Highline,2009,NA,Owner,6149.07862,1206.966904,733.783775,0.119332313
34,North Seattle,2000,0,Total,18608.52156,0,0,0
34,North Seattle,2000,1,Owner,2804.270849,0,0,0
34,North Seattle,2000,1,Renter,4021.369841,0,0,0
34,North Seattle,2000,2,Owner,3651.249314,0,0,0
34,North Seattle,2000,2,Renter,3038.282243,0,0,0
34,North Seattle,2000,3,Owner,1402.640556,0,0,0
34,North Seattle,2000,3,Renter,1084.67266,0,0,0
34,North Seattle,2000,4,Owner,1101.136031,0,0,0
34,North Seattle,2000,4,Renter,577.0556126,0,0,0
34,North Seattle,2000,5,Owner,349.2463492,0,0,0
34,North Seattle,2000,5,Renter,245.3236342,0,0,0
34,North Seattle,2000,6,Owner,107.224017,0,0,0
34,North Seattle,2000,6,Renter,89.5940799,0,0,0
34,North Seattle,2000,7,Owner,77.05949862,0,0,0
34,North Seattle,2000,7,Renter,59.39687844,0,0,0
34,North Seattle,2000,NA,Owner,18608.52156,0,0,0
34,North Seattle,2009,0,Total,20129.42396,1139.83668,692.9714971,0.034425799
34,North Seattle,2009,1,Owner,2993.460755,1164.280373,707.8322071,0.236459491
34,North Seattle,2009,1,Renter,4937.578043,1392.570414,846.6226973,0.171465178
34,North Seattle,2009,2,Owner,3835.575724,1223.676782,743.9426595,0.193958538
34,North Seattle,2009,2,Renter,3325.92847,1334.376223,811.2431409,0.243914789
34,North Seattle,2009,3,Owner,1362.125341,845.6321983,514.1078722,0.377430664
34,North Seattle,2009,3,Renter,1084.226639,855.2414647,519.9498914,0.479558307
34,North Seattle,2009,4,Owner,1345.122547,768.7726336,467.3805748,0.347463193
34,North Seattle,2009,4,Renter,411.1053043,557.6643743,339.0358663,0.824693485
34,North Seattle,2009,5,Owner,347.4477927,383.6539496,233.2450397,0.671309603
34,North Seattle,2009,5,Renter,278.9200489,738.5469581,449.0046688,1.609797039
34,North Seattle,2009,6,Owner,50.98425541,1080.096426,656.652001,12.87950556
34,North Seattle,2009,6,Renter,75.62851576,1001.802777,609.0528422,8.053216913
34,North Seattle,2009,7,Owner,81.32052329,1076.797714,654.6465271,8.050200621
34,North Seattle,2009,7,Renter,0,1437.622193,874.0122339,Inf
34,North Seattle,2009,NA,Owner,20129.42396,3068.376362,1865.440372,0.092672318
35,NW Seattle,2000,0,Total,19173.64129,0,0,0
35,NW Seattle,2000,1,Owner,2958.671364,0,0,0
35,NW Seattle,2000,1,Renter,4330.090612,0,0,0
35,NW Seattle,2000,2,Owner,3684.74577,0,0,0
35,NW Seattle,2000,2,Renter,3157.678123,0,0,0
35,NW Seattle,2000,3,Owner,1423.554256,0,0,0
35,NW Seattle,2000,3,Renter,1135.072515,0,0,0
35,NW Seattle,2000,4,Owner,999.6259441,0,0,0
35,NW Seattle,2000,4,Renter,541.1271481,0,0,0
35,NW Seattle,2000,5,Owner,326.094161,0,0,0
35,NW Seattle,2000,5,Renter,237.1954701,0,0,0
35,NW Seattle,2000,6,Owner,132.5843267,0,0,0
35,NW Seattle,2000,6,Renter,102.8314712,0,0,0
35,NW Seattle,2000,7,Owner,84.97389633,0,0,0
35,NW Seattle,2000,7,Renter,59.39623203,0,0,0
35,NW Seattle,2000,NA,Owner,19173.64129,0,0,0
35,NW Seattle,2009,0,Total,20196.26304,1389.291447,844.6292265,0.041821065
35,NW Seattle,2009,1,Owner,3015.994634,1192.136925,724.7677881,0.24030805
35,NW Seattle,2009,1,Renter,4736.255376,1460.937907,888.1871816,0.187529411
35,NW Seattle,2009,2,Owner,4091.126313,1248.800926,759.2170548,0.185576537
35,NW Seattle,2009,2,Renter,3306.965762,1281.130384,778.8719697,0.235524655
35,NW Seattle,2009,3,Owner,1856.831984,935.1544558,568.5335403,0.306184698
35,NW Seattle,2009,3,Renter,1077.766041,996.7587747,605.9863069,0.562261459
35,NW Seattle,2009,4,Owner,1020.525857,570.1224161,346.6098179,0.339638448
35,NW Seattle,2009,4,Renter,492.5377088,699.7943542,425.4447586,0.863781089
35,NW Seattle,2009,5,Owner,264.8250949,461.4432121,280.5375533,1.059331456
35,NW Seattle,2009,5,Renter,99.35670976,715.6766823,435.1005284,4.379176097
35,NW Seattle,2009,6,Owner,63.96439127,814.2125714,495.0060954,7.73877599
35,NW Seattle,2009,6,Renter,62.20705333,1065.532794,647.797942,10.41357703
35,NW Seattle,2009,7,Owner,88.90611141,862.7343467,524.5052402,5.899540897
35,NW Seattle,2009,7,Renter,19,1136.00872,690.6442622,36.34969801
35,NW Seattle,2009,NA,Owner,20196.26304,3262.173691,1983.260783,0.098199394
36,QA/Magnolia,2000,0,Total,27545.32454,0,0,0
36,QA/Magnolia,2000,1,Owner,4438.638909,0,0,0
36,QA/Magnolia,2000,1,Renter,8540.778413,0,0,0
36,QA/Magnolia,2000,2,Owner,5043.384555,0,0,0
36,QA/Magnolia,2000,2,Renter,4751.44148,0,0,0
36,QA/Magnolia,2000,3,Owner,1591.023099,0,0,0
36,QA/Magnolia,2000,3,Renter,964.3648084,0,0,0
36,QA/Magnolia,2000,4,Owner,1210.154659,0,0,0
36,QA/Magnolia,2000,4,Renter,411.8054715,0,0,0
36,QA/Magnolia,2000,5,Owner,319.2884873,0,0,0
36,QA/Magnolia,2000,5,Renter,111.579656,0,0,0
36,QA/Magnolia,2000,6,Owner,74.94607466,0,0,0
36,QA/Magnolia,2000,6,Renter,32.08008277,0,0,0
36,QA/Magnolia,2000,7,Owner,30.3295378,0,0,0
36,QA/Magnolia,2000,7,Renter,25.50930862,0,0,0
36,QA/Magnolia,2000,NA,Owner,27545.32454,0,0,0
36,QA/Magnolia,2009,0,Total,29527.91778,1786.510703,1086.121387,0.036782864
36,QA/Magnolia,2009,1,Owner,5576.581454,1778.859638,1081.46987,0.193930615
36,QA/Magnolia,2009,1,Renter,8872.378037,2072.278384,1259.855801,0.141997534
36,QA/Magnolia,2009,2,Owner,5065.558465,1464.703268,890.4763583,0.175790362
36,QA/Magnolia,2009,2,Renter,4751.017628,1698.242892,1032.458368,0.2173131
36,QA/Magnolia,2009,3,Owner,1758.164674,978.79338,595.0641224,0.338457558
36,QA/Magnolia,2009,3,Renter,879.7601492,851.6533694,517.7684844,0.588533687
36,QA/Magnolia,2009,4,Owner,1526.258909,956.8384652,581.716482,0.381138795
36,QA/Magnolia,2009,4,Renter,344.5134216,637.7970361,387.7530655,1.125509316
36,QA/Magnolia,2009,5,Owner,418.0312209,896.5740995,545.0783491,1.303917798
36,QA/Magnolia,2009,5,Renter,155.0912948,1095.511587,666.0237537,4.294398049
36,QA/Magnolia,2009,6,Owner,100.8409552,992.4084381,603.34149,5.983099715
36,QA/Magnolia,2009,6,Renter,31.20052898,1311.092973,797.0879303,25.54725693
36,QA/Magnolia,2009,7,Owner,13.99441751,1423.09529,865.1805041,61.82325941
36,QA/Magnolia,2009,7,Renter,34.52662142,1340.269618,814.8260706,23.59993643
36,QA/Magnolia,2009,NA,Owner,29527.91778,4269.248716,2595.518924,0.087900506
37,Redmond,2000,0,Total,17949.94599,0,0,0
37,Redmond,2000,1,Owner,2204.264977,0,0,0
37,Redmond,2000,1,Renter,3192.486946,0,0,0
37,Redmond,2000,2,Owner,3596.346134,0,0,0
37,Redmond,2000,2,Renter,2758.871795,0,0,0
37,Redmond,2000,3,Owner,1716.085861,0,0,0
37,Redmond,2000,3,Renter,1065.250385,0,0,0
37,Redmond,2000,4,Owner,1655.946515,0,0,0
37,Redmond,2000,4,Renter,578.5648402,0,0,0
37,Redmond,2000,5,Owner,567.2361402,0,0,0
37,Redmond,2000,5,Renter,211.6958113,0,0,0
37,Redmond,2000,6,Owner,173.7021913,0,0,0
37,Redmond,2000,6,Renter,79.01055623,0,0,0
37,Redmond,2000,7,Owner,84.09473506,0,0,0
37,Redmond,2000,7,Renter,66.3891054,0,0,0
37,Redmond,2000,NA,Owner,17949.94599,0,0,0
37,Redmond,2009,0,Total,19254.63221,1249.482912,759.631673,0.039451892
37,Redmond,2009,1,Owner,2628.463688,1061.317486,645.2352166,0.245479981
37,Redmond,2009,1,Renter,3752.274618,1237.986444,752.6423164,0.200582951
37,Redmond,2009,2,Owner,3414.457066,1099.0044,668.1472336,0.195681838
37,Redmond,2009,2,Renter,3033.17107,1152.147218,700.4557727,0.230931839
37,Redmond,2009,3,Owner,1796.069476,823.4571979,500.6264293,0.278734445
37,Redmond,2009,3,Renter,1124.319359,884.5669136,537.7784984,0.478314719
37,Redmond,2009,4,Owner,1767.271082,742.3638841,451.3251951,0.255379721
37,Redmond,2009,4,Renter,795.4118429,792.6182788,481.8776977,0.605821628
37,Redmond,2009,5,Owner,354.7732472,522.9012601,317.9013935,0.896069239
37,Redmond,2009,5,Renter,244.5970622,728.2823404,442.7642244,1.810178015
37,Redmond,2009,6,Owner,236.9849292,566.5784503,344.4552397,1.453490063
37,Redmond,2009,6,Renter,47.83649599,860.693746,523.2646431,10.93860728
37,Redmond,2009,7,Owner,45.16907726,936.0437169,569.0741727,12.59875577
37,Redmond,2009,7,Renter,13.83319154,1099.398343,668.3867337,48.31760856
37,Redmond,2009,NA,Owner,19254.63221,2841.224697,1727.341965,0.089710463
38,Renton-East,2000,0,Total,14328.48401,0,0,0
38,Renton-East,2000,1,Owner,1872.71331,0,0,0
38,Renton-East,2000,1,Renter,2373.189302,0,0,0
38,Renton-East,2000,2,Owner,3129.95899,0,0,0
38,Renton-East,2000,2,Renter,1689.438769,0,0,0
38,Renton-East,2000,3,Owner,1470.548404,0,0,0
38,Renton-East,2000,3,Renter,869.9336971,0,0,0
38,Renton-East,2000,4,Owner,1271.272053,0,0,0
38,Renton-East,2000,4,Renter,514.2148115,0,0,0
38,Renton-East,2000,5,Owner,478.6394133,0,0,0
38,Renton-East,2000,5,Renter,239.1853413,0,0,0
38,Renton-East,2000,6,Owner,151.7667844,0,0,0
38,Renton-East,2000,6,Renter,91.35866992,0,0,0
38,Renton-East,2000,7,Owner,105.8476326,0,0,0
38,Renton-East,2000,7,Renter,70.41683428,0,0,0
38,Renton-East,2000,NA,Owner,14328.48401,0,0,0
38,Renton-East,2009,0,Total,15474.30738,966.4786731,587.5773122,0.037971154
38,Renton-East,2009,1,Owner,2100.589312,785.8348224,477.753649,0.227437913
38,Renton-East,2009,1,Renter,2370.484406,923.2761306,561.3120314,0.236792121
38,Renton-East,2009,2,Owner,3467.05742,979.077867,595.2370782,0.171683652
38,Renton-East,2009,2,Renter,1559.190981,755.2493852,459.1590235,0.294485428
38,Renton-East,2009,3,Owner,1617.157448,781.4700881,475.100079,0.293787151
38,Renton-East,2009,3,Renter,951.6850761,738.9288384,449.2368356,0.472043586
38,Renton-East,2009,4,Owner,1397.948768,607.9425097,369.6028022,0.264389376
38,Renton-East,2009,4,Renter,548.778652,492.9823199,299.7119694,0.546143638
38,Renton-East,2009,5,Owner,738.3542612,515.8795427,313.6324924,0.424772374
38,Renton-East,2009,5,Renter,227.5785766,406.6985302,247.25515,1.086460569
38,Renton-East,2009,6,Owner,133.3463025,385.8475053,234.5786269,1.75916859
38,Renton-East,2009,6,Renter,100.908989,496.5409562,301.8754667,2.9915617
38,Renton-East,2009,7,Owner,122.673059,491.6508988,298.9025229,2.436578377
38,Renton-East,2009,7,Renter,138.5541308,578.763273,351.8630859,2.539535154
38,Renton-East,2009,NA,Owner,15474.30738,2404.374746,1461.756053,0.094463424
39,Renton-North,2000,0,Total,4510.692408,0,0,0
39,Renton-North,2000,1,Owner,565.7493665,0,0,0
39,Renton-North,2000,1,Renter,1195.810877,0,0,0
39,Renton-North,2000,2,Owner,894.6792294,0,0,0
39,Renton-North,2000,2,Renter,619.1925254,0,0,0
39,Renton-North,2000,3,Owner,346.4078523,0,0,0
39,Renton-North,2000,3,Renter,260.8413427,0,0,0
39,Renton-North,2000,4,Owner,261.9986237,0,0,0
39,Renton-North,2000,4,Renter,129.7687886,0,0,0
39,Renton-North,2000,5,Owner,81.14424299,0,0,0
39,Renton-North,2000,5,Renter,65.5318673,0,0,0
39,Renton-North,2000,6,Owner,29.74133743,0,0,0
39,Renton-North,2000,6,Renter,26.35943445,0,0,0
39,Renton-North,2000,7,Owner,18.49014949,0,0,0
39,Renton-North,2000,7,Renter,14.97677086,0,0,0
39,Renton-North,2000,NA,Owner,4510.692408,0,0,0
39,Renton-North,2009,0,Total,5170.647622,306.923165,186.596035,0.036087556
39,Renton-North,2009,1,Owner,623.7710484,258.146135,156.9417064,0.25160146
39,Renton-North,2009,1,Renter,1755.397024,350.9952703,213.3899725,0.121562228
39,Renton-North,2009,2,Owner,787.1618718,230.4199724,140.0853964,0.177962629
39,Renton-North,2009,2,Renter,584.9811633,217.5981031,132.2902534,0.226144467
39,Renton-North,2009,3,Owner,388.3070566,206.0972664,125.2982411,0.322678249
39,Renton-North,2009,3,Renter,346.1386897,224.3821466,136.414659,0.394104049
39,Renton-North,2009,4,Owner,251.3686899,121.6383043,73.9508381,0.294192718
39,Renton-North,2009,4,Renter,154.7070431,130.6191512,79.41080536,0.513297932
39,Renton-North,2009,5,Owner,108.8449769,83.51771914,50.77516794,0.466490686
39,Renton-North,2009,5,Renter,55.85523748,119.6532832,72.74403098,1.302367231
39,Renton-North,2009,6,Owner,23.03188179,164.5511978,100.0400249,4.343545431
39,Renton-North,2009,6,Renter,32.70217491,125.0787545,76.04248335,2.325303548
39,Renton-North,2009,7,Owner,13.68665935,183.8720363,111.7862607,8.167534369
39,Renton-North,2009,7,Renter,44.69410435,94.92510246,57.71036456,1.291229915
39,Renton-North,2009,NA,Owner,5170.647622,708.6385153,430.8216267,0.083320632
40,Renton-South,2000,0,Total,18217.23912,0,0,0
40,Renton-South,2000,1,Owner,2438.490597,0,0,0
40,Renton-South,2000,1,Renter,2734.21603,0,0,0
40,Renton-South,2000,2,Owner,3896.197643,0,0,0
40,Renton-South,2000,2,Renter,2208.711292,0,0,0
40,Renton-South,2000,3,Owner,1759.909019,0,0,0
40,Renton-South,2000,3,Renter,1083.507315,0,0,0
40,Renton-South,2000,4,Owner,1568.41958,0,0,0
40,Renton-South,2000,4,Renter,755.8792871,0,0,0
40,Renton-South,2000,5,Owner,677.7553799,0,0,0
40,Renton-South,2000,5,Renter,350.5587167,0,0,0
40,Renton-South,2000,6,Owner,288.2156704,0,0,0
40,Renton-South,2000,6,Renter,155.5571994,0,0,0
40,Renton-South,2000,7,Owner,206.3036027,0,0,0
40,Renton-South,2000,7,Renter,93.5177869,0,0,0
40,Renton-South,2000,NA,Owner,18217.23912,0,0,0
40,Renton-South,2009,0,Total,19274.46807,1332.421393,810.054689,0.042027343
40,Renton-South,2009,1,Owner,2667.70769,1060.412571,644.685067,0.241662559
40,Renton-South,2009,1,Renter,2504.453608,1029.496909,625.889679,0.24991067
40,Renton-South,2009,2,Owner,4251.344113,1153.813359,701.4687141,0.164999279
40,Renton-South,2009,2,Renter,2373.168406,1226.329902,745.5556422,0.314160445
40,Renton-South,2009,3,Owner,2105.304632,964.8038955,586.5591197,0.278610093
40,Renton-South,2009,3,Renter,1142.71043,849.0794692,516.2036641,0.451736197
40,Renton-South,2009,4,Owner,1596.534366,903.5336562,549.3094592,0.344063661
40,Renton-South,2009,4,Renter,851.9701618,834.558574,507.3755867,0.595532108
40,Renton-South,2009,5,Owner,732.6208184,597.7425837,363.4016875,0.496029704
40,Renton-South,2009,5,Renter,406.1194433,801.0371391,486.9960013,1.199144757
40,Renton-South,2009,6,Owner,172.3193452,504.5609437,306.7512728,1.780132535
40,Renton-South,2009,6,Renter,137.758438,770.8497706,468.6433844,3.401921445
40,Renton-South,2009,7,Owner,186.9519265,623.5806158,379.1100956,2.027848029
40,Renton-South,2009,7,Renter,145.5046909,767.0603767,466.3395965,3.20497981
40,Renton-South,2009,NA,Owner,19274.46807,3179.720591,1933.132857,0.100295004
41,Sammamish,2000,0,Total,9317.606206,0,0,0
41,Sammamish,2000,1,Owner,804.7755675,0,0,0
41,Sammamish,2000,1,Renter,356.0959216,0,0,0
41,Sammamish,2000,2,Owner,2627.020635,0,0,0
41,Sammamish,2000,2,Renter,321.3150816,0,0,0
41,Sammamish,2000,3,Owner,1669.379152,0,0,0
41,Sammamish,2000,3,Renter,164.9365867,0,0,0
41,Sammamish,2000,4,Owner,2162.69978,0,0,0
41,Sammamish,2000,4,Renter,135.1250813,0,0,0
41,Sammamish,2000,5,Owner,756.1984488,0,0,0
41,Sammamish,2000,5,Renter,72.44129282,0,0,0
41,Sammamish,2000,6,Owner,169.3999774,0,0,0
41,Sammamish,2000,6,Renter,13.35487118,0,0,0
41,Sammamish,2000,7,Owner,51.4415671,0,0,0
